project,file,line,key_path,value_snippet,issue_type,severity,suggested_fix_hint
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,280,(line),"""suggested_fix_hint"": ""Replace placeholder token in documentation/source.""",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,287,(line),"""value_snippet"": ""| docs | BLANKS_REMEDIATION_PLAN.md | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with fina",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,288,(line),"""issue_type"": ""placeholder"",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,290,(line),"""suggested_fix_hint"": ""Replace placeholder token in documentation/source.""",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,297,(line),"""value_snippet"": ""| docs | BLANKS_REMEDIATION_PLAN.md | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with fina",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,298,(line),"""issue_type"": ""placeholder"",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,300,(line),"""suggested_fix_hint"": ""Replace placeholder token in documentation/source.""",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,307,(line),"""value_snippet"": ""| docs | BLANKS_REMEDIATION_PLAN.md | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with fina",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,308,(line),"""issue_type"": ""placeholder"",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,310,(line),"""suggested_fix_hint"": ""Replace placeholder token in documentation/source.""",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,317,(line),"""value_snippet"": ""| docs | BLANKS_REMEDIATION_PLAN.md | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with fina",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,318,(line),"""issue_type"": ""placeholder"",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,320,(line),"""suggested_fix_hint"": ""Replace placeholder token in documentation/source.""",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,327,(line),"""value_snippet"": ""| docs | BLANKS_REMEDIATION_PLAN.md | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with fina",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,328,(line),"""issue_type"": ""placeholder"",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,330,(line),"""suggested_fix_hint"": ""Replace placeholder token in documentation/source.""",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,337,(line),"""value_snippet"": ""| docs | BLANKS_REMEDIATION_PLAN.md | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with fina",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,338,(line),"""issue_type"": ""placeholder"",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,340,(line),"""suggested_fix_hint"": ""Replace placeholder token in documentation/source.""",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,347,(line),"""value_snippet"": ""| docs | BLANKS_REMEDIATION_PLAN.md | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with fina",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,348,(line),"""issue_type"": ""placeholder"",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,350,(line),"""suggested_fix_hint"": ""Replace placeholder token in documentation/source.""",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,357,(line),"""value_snippet"": ""| docs | BLANKS_REMEDIATION_PLAN.md | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with fina",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,358,(line),"""issue_type"": ""placeholder"",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,360,(line),"""suggested_fix_hint"": ""Replace placeholder token in documentation/source.""",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,367,(line),"""value_snippet"": ""| docs | BLANKS_REMEDIATION_PLAN.md | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with fina",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,368,(line),"""issue_type"": ""placeholder"",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,370,(line),"""suggested_fix_hint"": ""Replace placeholder token in documentation/source.""",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,377,(line),"""value_snippet"": ""| docs | BLANKS_REMEDIATION_PLAN.md | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with fina",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,378,(line),"""issue_type"": ""placeholder"",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,380,(line),"""suggested_fix_hint"": ""Replace placeholder token in documentation/source.""",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,387,(line),"""value_snippet"": ""| docs | BLANKS_REMEDIATION_PLAN.md | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with fina",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,388,(line),"""issue_type"": ""placeholder"",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,390,(line),"""suggested_fix_hint"": ""Replace placeholder token in documentation/source.""",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,397,(line),"""value_snippet"": ""| docs | BLANKS_REMEDIATION_PLAN.md | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with fina",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,398,(line),"""issue_type"": ""placeholder"",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,400,(line),"""suggested_fix_hint"": ""Replace placeholder token in documentation/source.""",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,407,(line),"""value_snippet"": ""| docs | BLANKS_REMEDIATION_PLAN.md | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with fina",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,408,(line),"""issue_type"": ""placeholder"",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,410,(line),"""suggested_fix_hint"": ""Replace placeholder token in documentation/source.""",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,417,(line),"""value_snippet"": ""| docs | BLANKS_REMEDIATION_PLAN.md | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with fina",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,418,(line),"""issue_type"": ""placeholder"",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,420,(line),"""suggested_fix_hint"": ""Replace placeholder token in documentation/source.""",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,427,(line),"""value_snippet"": ""| docs | BLANKS_REMEDIATION_PLAN.md | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with fina",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,428,(line),"""issue_type"": ""placeholder"",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,430,(line),"""suggested_fix_hint"": ""Replace placeholder token in documentation/source.""",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,437,(line),"""value_snippet"": ""| reports | blanks_audit.json | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with finalized ",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,438,(line),"""issue_type"": ""placeholder"",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,440,(line),"""suggested_fix_hint"": ""Replace placeholder token in documentation/source.""",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,447,(line),"""value_snippet"": ""| reports | blanks_audit.json | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with finalized ",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,448,(line),"""issue_type"": ""placeholder"",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,450,(line),"""suggested_fix_hint"": ""Replace placeholder token in documentation/source.""",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,457,(line),"""value_snippet"": ""| reports | blanks_audit.json | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with finalized ",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,458,(line),"""issue_type"": ""placeholder"",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,460,(line),"""suggested_fix_hint"": ""Replace placeholder token in documentation/source.""",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,467,(line),"""value_snippet"": ""| reports | blanks_audit.json | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with finalized ",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,468,(line),"""issue_type"": ""placeholder"",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,470,(line),"""suggested_fix_hint"": ""Replace placeholder token in documentation/source.""",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,477,(line),"""value_snippet"": ""| reports | blanks_audit.json | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with finalized ",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,478,(line),"""issue_type"": ""placeholder"",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,480,(line),"""suggested_fix_hint"": ""Replace placeholder token in documentation/source.""",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,487,(line),"""value_snippet"": ""| reports | blanks_audit.json | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with finalized ",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,488,(line),"""issue_type"": ""placeholder"",",placeholder,MEDIUM,Replace placeholder token in documentation/source.
reports,generated_repos\agent-build-007-2-1-1\reports\blanks_audit.json,490,(line),"""suggested_fix_hint"": ""Replace placeholder token in documentation/source.""",placeholder,MEDIUM,Replace placeholder token in documentation/source.
